transaction_id,store_id,product_id,customer_id,quantity,unit_price,timestamp,payment_method
TXN-0003937,STORE-018,PROD-00130,CUST-000095,2,93.35,2026-06-30T11:41:11,card
TXN-0000004,STORE-005,PROD-00243,CUST-000140,2,190.7,07/03/2026 00:00,cash
TXN-0004717,STORE-014,PROD-00160,CUST-000039,4,168.5,04/19/2026 02:16,cash
TXN-0003088,STORE-005,PROD-00217,CUST-000940,3,123.22,01/26/2026 16:57,mobile_wallet
TXN-0002091,STORE-025,PROD-00294,CUST-000370,2,125.57,15-01-2026,mobile_wallet
TXN-0004356,STORE-007,PROD-00223,CUST-000732,3,244.67,05/16/2026 20:23,cash
TXN-0000914,STORE-008,PROD-00172,CUST-000528,3,197.18,2026-01-04T20:30:08,mobile_wallet
TXN-0002875,STORE-001,PROD-00149,CUST-000066,3,197.41,11/13/2025 22:34,cash
TXN-0004547,STORE-014,PROD-00206,CUST-000952,3,275.13,2025-11-14T02:31:15,cash
TXN-0002920,STORE-002,PROD-00201,CUST-000561,5,167.96,2026-04-16T23:37:38,cash
TXN-0003253,STORE-002,PROD-00014,CUST-000899,5,26.37,2026-08-16T04:25:02,cash
TXN-0003162,STORE-017,PROD-00187,CUST-000206,3,300.08,2025-12-18T23:22:55,cash
TXN-0004582,STORE-015,PROD-00269,CUST-000869,4,340.17,2026-02-23T08:23:12,cash
TXN-0001150,STORE-011,PROD-00081,CUST-000187,3,411.67,26-09-2025,card
TXN-0000211,STORE-017,PROD-00028,CUST-000451,1,282.23,08/17/2026 06:43,mobile_wallet
TXN-0002966,STORE-020,PROD-00143,CUST-000467,1,370.32,10-04-2026,cash
TXN-0000733,STORE-011,PROD-00196,CUST-000499,2,-190.23,06/04/2026 04:34,card
TXN-0000635,STORE-012,PROD-00253,CUST-000512,1,288.42,25-12-2025,mobile_wallet
TXN-0002502,STORE-008,PROD-00019,CUST-000859,4,114.13,2026-04-07T22:12:30,card
TXN-0003263,STORE-009,PROD-00019,CUST-000950,1,114.13,2025-08-24T01:43:35,card
TXN-0000504,STORE-006,PROD-00108,CUST-000800,4,196.31,20-02-2026,cash
TXN-0003858,STORE-001,PROD-00197,CUST-000072,3,58.81,2026-06-22T07:37:01,mobile_wallet
TXN-0003555,STORE-006,PROD-00039,CUST-000086,5,183.97,01-02-2026,card
TXN-0002338,STORE-001,PROD-00031,CUST-000811,-1,283.68,2025-12-05T19:20:39,mobile_wallet
TXN-0000394,STORE-007,PROD-00295,CUST-000054,1,213.54,2026-03-21T10:09:33,mobile_wallet
TXN-0002157,STORE-007,PROD-00286,CUST-000412,2,118.06,2025-10-27T15:45:18,card
TXN-0001693,STORE-019,PROD-00076,CUST-000352,2,27.66,2026-05-31T03:40:49,card
TXN-0000760,STORE-002,PROD-00299,CUST-000411,1,239.33,11/28/2025 05:13,mobile_wallet
TXN-0004175,STORE-012,PROD-00073,CUST-000475,5,41.57,06/27/2026 08:14,cash
TXN-0003565,STORE-002,PROD-00052,CUST-000245,5,403.8,08/05/2026 03:04,mobile_wallet
TXN-0004180,STORE-009,PROD-00212,CUST-000726,5,171.06,13-10-2025,cash
TXN-0003901,STORE-018,PROD-00051,CUST-000137,4,248.42,2025-10-27T03:30:27,cash
TXN-0003103,STORE-001,SKU000227,CUST-000174,2,38.54,06/17/2026 06:30,card
TXN-0002295,STORE-013,PROD-00137,CUST-000621,1,278.35,15-01-2026,cash
TXN-0001924,STORE-022,PROD-00230,CUST-000462,5,29.05,2025-10-02T17:17:56,mobile_wallet
TXN-0001144,STORE-025,PROD-00133,CUST-000634,1,372.3,2026-05-18T20:10:48,card
TXN-0002669,STORE-004,PROD-00287,CUST-000171,1,159.36,2025-10-19T10:32:00,mobile_wallet
TXN-0001412,STORE-024,PROD-00202,CUST-000064,1,87.32,05/31/2026 04:56,mobile_wallet
TXN-0001611,STORE-013,PROD-00154,CUST-000821,3,45.56,05-10-2025,cash
TXN-0002804,STORE-002,PROD-00173,CUST-000068,2,124.21,10/15/2025 15:12,mobile_wallet
TXN-0003885,STORE-022,PROD-00119,CUST-000604,5,221.95,09/20/2025 04:29,mobile_wallet
TXN-0000101,STORE-005,PROD-00194,CUST-000863,-3,137.35,22-07-2026,mobile_wallet
TXN-0001923,STORE-018,PROD-00240,CUST-000939,5,100.07,2025-10-30T17:50:32,card
TXN-0004409,STORE-006,PROD-00100,CUST-000572,4,413.06,2026-02-10T20:27:35,cash
TXN-0004704,STORE-016,PROD-00055,CUST-000342,3,305.58,17-08-2026,card
TXN-0003655,STORE-020,PROD-00014,CUST-000413,4,26.37,06/07/2026 08:24,mobile_wallet
TXN-0000737,STORE-021,PROD-00296,CUST-000993,2,246.02,2026-07-16T18:01:21,cash
TXN-0004304,STORE-018,PROD-00049,CUST-000541,1,11.75,12/16/2025 04:10,mobile_wallet
TXN-0004182,STORE-011,PROD-00055,CUST-000648,3,305.58,01/28/2026 17:39,cash
TXN-0004959,STORE-002,PROD-00151,CUST-000588,3,197.07,12/20/2025 07:38,mobile_wallet
TXN-0001972,STORE-015,PROD-00182,CUST-000767,4,92.63,2025-11-06T20:22:48,mobile_wallet
TXN-0001028,STORE-015,PROD-00279,CUST-000938,5,114.72,03/02/2026 06:01,cash
TXN-0003803,STORE-005,PROD-00027,CUST-000995,2,103.95,28-08-2025,cash
TXN-0004757,STORE-008,PROD-00300,CUST-000142,5,124.65,01/14/2026 16:18,card
TXN-0002376,STORE-011,PROD-00133,CUST-000461,4,372.3,2026-08-14T18:05:32,mobile_wallet
TXN-0004777,STORE-018,PROD-00093,CUST-000100,5,253.66,04/26/2026 20:02,card
TXN-0002589,STORE-004,PROD-00181,CUST-000715,2,231.93,2025-08-30T18:53:03,mobile_wallet
TXN-0004826,STORE-019,PROD-00133,CUST-000475,2,372.3,2026-06-06T22:09:54,mobile_wallet
TXN-0003743,STORE-007,PROD-00213,CUST-000656,5,158.8,22-07-2026,cash
TXN-0002930,STORE-003,SKU000187,CUST-000019,3,300.08,2025-10-27T07:58:01,cash
TXN-0000659,STORE-018,PROD-00122,CUST-000187,1,427.3,2025-08-24T01:53:19,mobile_wallet
TXN-0003166,STORE-006,PROD-00216,CUST-000768,3,188.81,05/19/2026 08:58,card
TXN-0001597,STORE-012,PROD-00192,CUST-000105,5,57.16,25-06-2026,cash
TXN-0002752,STORE-021,PROD-00052,CUST-000288,1,403.8,2026-04-21T04:13:58,mobile_wallet
TXN-0004407,STORE-015,PROD-00014,CUST-000424,5,26.37,25-08-2025,card
TXN-0002152,STORE-015,PROD-00141,CUST-000907,2,312.06,2025-11-06T05:33:49,mobile_wallet
TXN-0002725,STORE-012,PROD-00199,CUST-000569,1,49.88,11/12/2025 10:41,card
TXN-0000451,STORE-022,PROD-00095,CUST-000516,1,165.36,11/02/2025 19:54,cash
TXN-0001547,STORE-010,PROD-00067,CUST-000383,3,234.05,2025-10-01T16:46:23,cash
TXN-0000364,STORE-004,PROD-00206,CUST-000983,5,275.13,2026-04-15T10:13:05,card
TXN-0004102,STORE-024,PROD-00086,CUST-000671,2,24.26,03/26/2026 11:24,cash
TXN-0000596,STORE-021,PROD-00300,CUST-000788,4,124.65,12/18/2025 07:25,mobile_wallet
TXN-0004632,STORE-014,PROD-00169,CUST-000971,3,262.44,11-05-2026,card
TXN-0003027,STORE-011,PROD-00015,CUST-000052,1,287.92,2026-01-31T13:22:39,card
TXN-0002774,STORE-002,PROD-00003,CUST-000478,4,283.27,2025-10-27T19:54:28,cash
TXN-0001104,STORE-004,PROD-00030,CUST-000230,5,142.56,11-10-2025,cash
TXN-0004051,STORE-022,PROD-00118,CUST-000887,5,265.0,11-08-2026,card
TXN-0003294,STORE-005,PROD-00145,CUST-000075,4,210.66,02/15/2026 22:01,mobile_wallet
TXN-0000830,STORE-015,PROD-00022,CUST-000090,2,30.81,15-09-2025,card
TXN-0004249,STORE-025,PROD-00242,CUST-000868,-3,12.79,2026-07-23T07:52:35,mobile_wallet
TXN-0003375,STORE-025,PROD-00184,CUST-000022,2,232.98,08/08/2026 13:14,card
TXN-0000031,STORE-005,PROD-00085,CUST-000494,4,188.57,2026-07-11T03:42:51,card
TXN-0002228,STORE-005,PROD-00291,CUST-000117,1,387.67,2026-07-12T11:34:13,cash
TXN-0002194,STORE-022,PROD-00056,CUST-000766,1,405.5,12-12-2025,card
TXN-0000788,STORE-017,PROD-00201,CUST-000040,3,167.96,03-04-2026,mobile_wallet
TXN-0004161,STORE-017,PROD-00132,CUST-000245,4,131.99,13-12-2025,cash
TXN-0004201,STORE-024,PROD-00146,CUST-000964,4,128.46,2025-12-18T11:27:05,card
TXN-0002614,STORE-020,PROD-00048,CUST-000564,5,363.63,04/10/2026 08:46,mobile_wallet
TXN-0002173,STORE-018,PROD-00222,CUST-000193,5,219.35,04/20/2026 13:57,mobile_wallet
TXN-0003495,STORE-014,PROD-00194,CUST-000568,4,137.35,29-07-2026,cash
TXN-0001928,STORE-017,PROD-00256,CUST-000179,2,278.69,2025-08-26T13:17:39,mobile_wallet
TXN-0004324,STORE-007,PROD-00026,CUST-000467,-1,57.84,11/18/2025 22:21,card
TXN-0001382,STORE-006,PROD-00102,CUST-000402,1,281.32,2026-04-08T21:17:24,card
TXN-0004642,STORE-013,PROD-00127,CUST-000256,4,96.44,18-05-2026,card
TXN-0003608,STORE-017,PROD-00150,CUST-000507,4,90.56,2025-11-30T10:58:22,cash
TXN-0003538,STORE-016,PROD-00210,CUST-000553,1,163.54,30-10-2025,cash
TXN-0004340,STORE-002,PROD-00248,CUST-000958,1,31.77,03/17/2026 02:17,mobile_wallet
TXN-0000316,STORE-006,PROD-00218,CUST-000972,4,279.94,12/20/2025 03:16,cash
TXN-0001389,STORE-014,PROD-00158,CUST-000296,5,8.9,09-10-2025,card
TXN-0000220,STORE-008,PROD-00226,CUST-000834,2,208.87,05-08-2026,card
TXN-0001852,STORE-024,PROD-00189,CUST-000404,5,371.6,10/24/2025 03:59,card
TXN-0001315,STORE-009,PROD-00260,CUST-000692,5,88.49,12-12-2025,card
TXN-0003152,STORE-003,PROD-00123,CUST-000901,1,217.36,19-03-2026,card
TXN-0001143,STORE-004,SKU999999,CUST-000869,3,128.46,2026-05-06T18:56:42,cash
TXN-0004587,STORE-008,PROD-00189,CUST-000050,5,371.6,05/25/2026 21:22,mobile_wallet
TXN-0001473,STORE-021,PROD-00115,CUST-000111,1,345.35,08/20/2026 06:22,card
TXN-0003628,STORE-006,SKU000072,CUST-000708,4,73.06,13-04-2026,cash
TXN-0003920,STORE-025,PROD-00267,CUST-000763,2,271.24,08/24/2025 01:34,mobile_wallet
TXN-0001232,STORE-005,PROD-00096,CUST-000728,4,221.49,03/16/2026 12:18,mobile_wallet
TXN-0004484,STORE-020,PROD-00128,CUST-000006,4,-102.36,2026-02-06T08:57:22,mobile_wallet
TXN-0000618,STORE-025,PROD-00253,CUST-000034,5,288.42,2025-12-28T02:52:11,cash
TXN-0002368,STORE-002,PROD-00246,CUST-000007,4,295.15,23-11-2025,cash
TXN-0002214,STORE-010,PROD-00169,CUST-000255,4,262.44,13-10-2025,card
TXN-0004454,STORE-022,PROD-00260,CUST-000166,4,88.49,23-08-2026,card
TXN-0004945,STORE-008,PROD-00039,CUST-000540,2,183.97,2026-03-14T06:51:06,mobile_wallet
TXN-0003499,STORE-013,PROD-00053,CUST-000868,4,209.68,05-03-2026,cash
TXN-0004444,STORE-006,PROD-00062,CUST-000070,5,189.58,12/04/2025 02:39,card
TXN-0002819,STORE-015,PROD-00238,CUST-000649,1,110.16,09/17/2025 01:14,mobile_wallet
TXN-0000831,STORE-012,SKU000090,CUST-000462,2,197.2,03/25/2026 07:22,cash
TXN-0001544,STORE-004,PROD-00031,CUST-000138,1,283.68,20-11-2025,cash
TXN-0001410,STORE-004,PROD-00022,CUST-000205,5,30.81,2025-08-29T07:06:18,mobile_wallet
TXN-0003687,STORE-014,SKU000034,CUST-000340,2,134.98,2026-03-21T06:31:38,cash
TXN-0003054,STORE-016,PROD-00197,CUST-000591,3,58.81,04/27/2026 19:24,mobile_wallet
TXN-0004482,STORE-016,PROD-00255,CUST-000408,3,31.8,04/06/2026 00:51,cash
TXN-0001226,STORE-008,PROD-00162,CUST-000852,2,101.72,05/25/2026 13:12,cash
TXN-0002563,STORE-005,PROD-00096,CUST-000490,4,221.49,2026-05-19T21:02:41,card
TXN-0001019,STORE-015,PROD-00171,CUST-000068,2,389.02,03/02/2026 12:04,cash
TXN-0000212,STORE-002,SKU000114,CUST-000720,4,3.79,03-12-2025,mobile_wallet
TXN-0001755,STORE-004,PROD-00239,CUST-000553,4,296.37,2025-09-18T18:03:25,cash
TXN-0002086,STORE-010,PROD-00204,CUST-000657,1,220.1,04-12-2025,mobile_wallet
TXN-0004289,STORE-011,PROD-00207,CUST-000034,5,170.21,2025-09-08T16:17:58,mobile_wallet
TXN-0001987,STORE-012,PROD-00004,CUST-000665,5,105.24,01/30/2026 23:56,cash
TXN-0004906,STORE-018,PROD-00092,CUST-000816,2,35.56,2025-12-18T01:47:54,cash
TXN-0000727,STORE-019,PROD-00120,CUST-000866,1,305.8,2026-04-20T10:05:20,cash
TXN-0004603,STORE-008,PROD-00071,CUST-000762,1,133.13,09/28/2025 23:24,cash
TXN-0002878,STORE-016,PROD-00087,CUST-000101,3,347.77,24-01-2026,mobile_wallet
TXN-0003864,STORE-004,PROD-00162,CUST-000340,4,101.72,06/10/2026 16:34,cash
TXN-0001778,STORE-024,PROD-00065,CUST-000439,5,66.03,07-03-2026,mobile_wallet
TXN-0004910,STORE-007,PROD-00240,CUST-000332,3,100.07,19-08-2026,mobile_wallet
TXN-0003939,STORE-014,PROD-00118,CUST-000679,3,265.0,01/22/2026 21:26,card
TXN-0004778,STORE-019,PROD-00016,CUST-000415,3,50.67,2026-07-18T10:08:29,cash
TXN-0003521,STORE-018,PROD-00201,CUST-000410,3,167.96,16-03-2026,mobile_wallet
TXN-0004276,STORE-017,PROD-00105,CUST-000055,4,126.39,2026-04-01T06:05:34,cash
TXN-0000859,STORE-019,PROD-00062,CUST-000561,2,189.58,2025-10-20T11:30:01,card
TXN-0003012,STORE-013,PROD-00002,CUST-000589,2,97.99,29-12-2025,mobile_wallet
TXN-0004871,STORE-011,PROD-00121,CUST-001000,2,360.88,07/26/2026 05:14,cash
TXN-0000829,STORE-018,PROD-00218,CUST-000208,3,279.94,29-09-2025,mobile_wallet
TXN-0002231,STORE-017,PROD-00124,CUST-000775,3,410.1,2026-06-11T19:17:11,mobile_wallet
TXN-0002493,STORE-025,PROD-00242,CUST-000371,2,12.79,2026-07-24T08:52:43,cash
TXN-0000038,STORE-023,SKU000263,CUST-000283,5,265.75,10-05-2026,mobile_wallet
TXN-0002180,STORE-010,sku000071 ,CUST-000822,4,133.13,2026-06-28T17:15:29,mobile_wallet
TXN-0004989,STORE-012,PROD-00112,CUST-000222,4,196.87,04/21/2026 15:09,cash
TXN-0003546,STORE-003,PROD-00283,CUST-000816,3,28.3,01/20/2026 18:39,card
TXN-0003076,STORE-006,PROD-00002,CUST-000978,3,97.99,2026-05-15T16:06:04,cash
TXN-0001695,STORE-007,PROD-00191,CUST-000760,4,177.43,2025-11-15T14:02:51,card
TXN-0004143,STORE-006,PROD-00129,CUST-000649,1,159.98,05/21/2026 15:55,mobile_wallet
TXN-0000247,STORE-023,PROD-00269,CUST-000067,1,340.17,2025-11-15T00:47:52,card
TXN-0001509,STORE-006,SKU000195,CUST-000811,1,66.89,12/11/2025 01:04,cash
TXN-0002659,STORE-025,PROD-00124,CUST-000447,4,410.1,02/19/2026 07:44,mobile_wallet
TXN-0004392,STORE-013,PROD-00116,CUST-000411,3,162.81,2026-01-28T05:10:23,mobile_wallet
TXN-0002026,STORE-021,PROD-00092,CUST-000996,3,35.56,04/19/2026 15:30,card
TXN-0001723,STORE-003,PROD-00020,CUST-000642,1,55.46,2025-10-29T14:13:27,card
TXN-0003015,STORE-014,PROD-00289,CUST-000217,5,265.35,06/14/2026 15:02,card
TXN-0003986,STORE-019,PROD-00232,CUST-000632,2,179.91,12-11-2025,cash
TXN-0001753,STORE-005,SKU000036,CUST-000043,1,-277.4,2025-10-18T08:28:12,card
TXN-0004941,STORE-005,PROD-00069,CUST-000006,5,201.76,07/18/2026 18:15,card
TXN-0003900,STORE-008,PROD-00249,CUST-000645,5,70.32,2026-05-05T19:30:17,cash
TXN-0000306,STORE-021,PROD-00168,CUST-000956,1,290.99,29-10-2025,mobile_wallet
TXN-0001411,STORE-025,PROD-00049,CUST-000976,2,11.75,12-05-2026,cash
TXN-0003542,STORE-024,PROD-00119,CUST-000414,2,221.95,12/01/2025 03:25,cash
TXN-0002226,STORE-021,PROD-00278,CUST-000593,5,401.02,10-10-2025,cash
TXN-0000952,STORE-020,PROD-00091,CUST-000503,2,98.64,09-08-2026,mobile_wallet
TXN-0004612,STORE-011,PROD-00267,CUST-000658,-3,271.24,2026-06-15T02:23:20,mobile_wallet
TXN-0001023,STORE-024,PROD-00052,CUST-000559,3,403.8,22-11-2025,cash
TXN-0003659,STORE-012,PROD-00057,CUST-000386,5,65.86,20-07-2026,mobile_wallet
TXN-0004605,STORE-011,PROD-00029,CUST-000715,4,235.83,05/17/2026 23:31,mobile_wallet
TXN-0001773,STORE-018,PROD-00280,CUST-000142,3,30.75,2025-11-16T02:51:51,cash
TXN-0003014,STORE-005,PROD-00277,CUST-000820,3,72.79,03/06/2026 14:32,cash
TXN-0001289,STORE-020,PROD-00012,CUST-000983,2,272.48,26-03-2026,card
TXN-0000460,STORE-014,PROD-00120,CUST-000991,4,305.8,01-11-2025,mobile_wallet
TXN-0003963,STORE-022,PROD-00164,CUST-000577,4,231.45,28-05-2026,mobile_wallet
TXN-0000422,STORE-015,PROD-00180,CUST-000856,5,73.62,06/27/2026 05:12,mobile_wallet
TXN-0003791,STORE-002,PROD-00134,CUST-000105,3,58.95,12/24/2025 23:51,mobile_wallet
TXN-0004384,STORE-018,PROD-00213,CUST-000266,2,158.8,02/13/2026 20:08,card
TXN-0000427,STORE-016,PROD-00149,CUST-000901,1,197.41,27-10-2025,cash
TXN-0001497,STORE-013,PROD-00158,CUST-000214,2,8.9,11/16/2025 00:02,cash
TXN-0002133,STORE-009,SKU000189,CUST-000622,5,371.6,10-07-2026,mobile_wallet
TXN-0003344,STORE-006,PROD-00177,CUST-000118,2,52.67,02-08-2026,card
TXN-0000461,STORE-021,PROD-00140,CUST-000355,4,234.87,11/14/2025 20:54,cash
TXN-0002897,STORE-013,PROD-00174,CUST-000649,3,195.74,2026-05-14T08:48:28,card
TXN-0000199,STORE-011,PROD-00181,CUST-000666,5,231.93,02/02/2026 06:35,cash
TXN-0002349,STORE-010,PROD-00194,CUST-000640,5,137.35,01/07/2026 21:57,cash
TXN-0002473,STORE-008,PROD-00054,CUST-000798,1,267.97,25-02-2026,card
TXN-0003456,STORE-018,PROD-00095,CUST-000333,1,165.36,06/16/2026 12:57,cash
TXN-0004075,STORE-010,PROD-00198,CUST-000645,2,11.18,2026-04-19T09:27:40,cash
TXN-0004113,STORE-009,PROD-00084,CUST-000071,1,147.66,10/08/2025 20:00,cash
TXN-0002951,STORE-009,PROD-00169,CUST-000467,3,262.44,01/30/2026 11:09,cash
TXN-0004030,STORE-005,PROD-00136,CUST-000516,3,39.83,2026-04-13T15:19:26,cash
TXN-0001324,STORE-021,PROD-00139,CUST-000494,2,109.66,08/16/2026 06:48,mobile_wallet
TXN-0003507,STORE-010,PROD-00229,CUST-000216,1,238.08,30-01-2026,card
TXN-0000599,STORE-018,PROD-00081,CUST-000018,3,411.67,01/27/2026 06:25,card
TXN-0002179,STORE-011,PROD-00172,CUST-000770,1,197.18,29-12-2025,card
TXN-0002123,STORE-025,PROD-00151,CUST-000621,4,197.07,29-10-2025,mobile_wallet
TXN-0003374,STORE-008,PROD-00042,CUST-000327,3,3.53,05/11/2026 16:19,cash
TXN-0003322,STORE-020,PROD-00126,CUST-000304,4,120.27,05/06/2026 17:30,mobile_wallet
TXN-0002777,STORE-017,PROD-00112,CUST-000931,-3,196.87,01/04/2026 14:53,card
TXN-0004483,STORE-007,PROD-00061,CUST-000442,5,142.82,14-11-2025,mobile_wallet
TXN-0003305,STORE-005,PROD-00254,CUST-000417,4,316.24,27-07-2026,card
TXN-0001231,STORE-007,PROD-00108,CUST-000156,4,196.31,08-06-2026,mobile_wallet
TXN-0002946,STORE-023,PROD-00122,CUST-000220,2,427.3,01/20/2026 01:00,mobile_wallet
TXN-0001817,STORE-023,PROD-00222,CUST-000954,1,219.35,02/23/2026 16:28,card
TXN-0001456,STORE-005,PROD-00127,CUST-000199,2,96.44,02/22/2026 20:50,card
TXN-0000728,STORE-014,PROD-00122,CUST-000729,2,427.3,09/09/2025 20:54,cash
TXN-0003136,STORE-022,PROD-00106,CUST-000397,3,172.64,2026-02-03T17:36:28,mobile_wallet
TXN-0001460,STORE-013,PROD-00207,CUST-000088,1,170.21,02/11/2026 08:14,mobile_wallet
TXN-0004424,STORE-024,PROD-00003,CUST-000757,3,283.27,10-02-2026,cash
TXN-0000938,STORE-016,PROD-00221,CUST-000303,2,89.36,29-03-2026,cash
TXN-0001296,STORE-013,PROD-00241,CUST-000130,1,7.24,25-04-2026,mobile_wallet
TXN-0001267,STORE-006,PROD-00206,CUST-000703,3,275.13,2025-09-05T02:18:15,cash
TXN-0003052,STORE-018,PROD-00191,CUST-000873,3,177.43,2026-07-17T05:10:55,mobile_wallet
TXN-0002845,STORE-020,PROD-00031,CUST-000165,4,283.68,2025-08-29T17:09:46,cash
TXN-0004308,STORE-016,PROD-00253,CUST-000043,1,288.42,04-07-2026,card
TXN-0001489,STORE-009,PROD-00252,CUST-000964,3,86.28,07/09/2026 07:07,card
TXN-0004893,STORE-016,PROD-00212,CUST-000127,2,171.06,07/29/2026 13:54,mobile_wallet
TXN-0001060,STORE-017,PROD-00082,CUST-000135,5,208.22,21-07-2026,cash
TXN-0001953,STORE-001,PROD-00138,CUST-000683,3,56.89,22-09-2025,mobile_wallet
TXN-0004493,STORE-011,PROD-00183,CUST-000363,3,103.14,2025-12-26T15:45:57,cash
TXN-0004973,STORE-004,PROD-00291,CUST-000720,4,387.67,02/05/2026 20:48,cash
TXN-0002361,STORE-008,PROD-00150,CUST-000107,3,90.56,06/19/2026 06:33,mobile_wallet
TXN-0001155,STORE-014,PROD-00110,CUST-000414,1,33.91,26-05-2026,card
TXN-0001659,STORE-004,PROD-00036,CUST-000379,5,277.4,2026-01-14T02:53:42,mobile_wallet
TXN-0003783,STORE-011,PROD-00115,CUST-000548,5,345.35,06/28/2026 09:41,cash
TXN-0000776,STORE-011,PROD-00034,CUST-000886,4,134.98,28-09-2025,cash
TXN-0000263,STORE-022,PROD-00146,CUST-000422,5,128.46,09/30/2025 20:47,mobile_wallet
TXN-0001907,STORE-002,PROD-00140,CUST-000876,1,234.87,2025-10-23T17:04:29,card
TXN-0003607,STORE-018,PROD-00251,CUST-000979,4,304.44,27-11-2025,card
TXN-0004183,STORE-009,PROD-00020,CUST-000394,3,-55.46,2025-11-01T07:52:33,card
TXN-0001400,STORE-011,PROD-00142,CUST-000420,1,70.8,28-03-2026,card
TXN-0001326,STORE-025,SKU000226,CUST-000224,2,208.87,24-04-2026,cash
TXN-0003882,STORE-004,PROD-00271,CUST-000544,1,15.73,06/21/2026 09:49,card
TXN-0000717,STORE-008,PROD-00104,CUST-000514,3,124.94,2026-07-12T11:43:07,cash
TXN-0003805,STORE-011,PROD-00045,CUST-000459,2,122.63,03/04/2026 04:55,mobile_wallet
TXN-0002714,STORE-019,PROD-00005,CUST-000260,2,93.78,14-03-2026,cash
TXN-0001934,STORE-021,PROD-00279,CUST-000582,4,114.72,2025-11-04T04:38:53,cash
TXN-0004610,STORE-021,PROD-00192,CUST-000389,3,57.16,04-11-2025,cash
TXN-0003112,STORE-008,PROD-00163,CUST-000032,3,414.19,19-03-2026,mobile_wallet
TXN-0004447,STORE-017,PROD-00211,CUST-000809,-3,258.83,2026-01-12T09:27:57,cash
TXN-0004270,STORE-019,PROD-00152,CUST-000565,4,131.51,17-05-2026,cash
TXN-0002636,STORE-005,PROD-00159,CUST-000888,3,269.69,05/16/2026 13:28,card
TXN-0003572,STORE-018,PROD-00064,CUST-000339,2,103.31,2026-04-13T20:01:44,card
TXN-0002436,STORE-007,sku000130 ,CUST-000374,1,93.35,29-09-2025,mobile_wallet
TXN-0000454,STORE-011,PROD-00021,CUST-000626,4,130.87,28-09-2025,mobile_wallet
TXN-0004151,STORE-003,PROD-00105,CUST-000145,2,126.39,06/19/2026 12:55,mobile_wallet
TXN-0002171,STORE-010,PROD-00281,CUST-000808,5,218.94,15-09-2025,mobile_wallet
TXN-0002003,STORE-014,PROD-00158,CUST-000694,1,8.9,30-03-2026,mobile_wallet
TXN-0003898,STORE-012,PROD-00097,CUST-000408,3,5.72,20-05-2026,mobile_wallet
TXN-0004093,STORE-018,PROD-00008,CUST-000888,2,195.87,2025-10-18T21:54:57,cash
TXN-0000054,STORE-003,PROD-00275,CUST-000605,3,320.55,07/22/2026 09:49,cash
TXN-0001711,STORE-001,PROD-00116,CUST-000184,4,162.81,18-12-2025,cash
TXN-0000857,STORE-012,PROD-00067,CUST-000878,3,234.05,13-12-2025,cash
TXN-0000053,STORE-006,PROD-00113,CUST-000397,5,188.3,08/21/2026 02:02,mobile_wallet
TXN-0003425,STORE-013,PROD-00201,CUST-000624,2,167.96,2026-01-11T22:53:13,card
TXN-0002784,STORE-009,PROD-00024,CUST-000484,4,131.49,07/09/2026 11:26,card
TXN-0000976,STORE-011,PROD-00112,CUST-000161,2,196.87,2025-12-27T18:10:23,cash
TXN-0000761,STORE-025,PROD-00267,CUST-000911,3,271.24,02/08/2026 06:24,mobile_wallet
TXN-0003720,STORE-011,PROD-00180,CUST-000223,4,73.62,02/27/2026 15:40,card
TXN-0003082,STORE-001,PROD-00005,CUST-000706,5,93.78,11/11/2025 11:25,mobile_wallet
TXN-0002557,STORE-021,PROD-00101,CUST-000300,4,102.13,2026-05-23T04:39:29,card
TXN-0002063,STORE-015,PROD-00034,CUST-000102,5,134.98,02/06/2026 04:47,cash
TXN-0001465,STORE-006,PROD-00261,CUST-000896,5,132.7,2026-02-09T04:29:20,card
TXN-0000138,STORE-008,PROD-00281,CUST-000380,3,218.94,03/28/2026 23:07,card
TXN-0001106,STORE-024,PROD-00196,CUST-000215,2,-190.23,23-12-2025,cash
TXN-0001794,STORE-006,PROD-00200,CUST-000074,4,88.0,2026-01-23T06:36:27,card
TXN-0004103,STORE-010,PROD-00268,CUST-000176,2,159.92,01-01-2026,cash
TXN-0001310,STORE-012,PROD-00161,CUST-000699,4,244.6,2026-03-08T12:37:40,mobile_wallet
TXN-0001819,STORE-006,PROD-00044,CUST-000779,2,136.55,04/04/2026 20:39,card
TXN-0002174,STORE-020,PROD-00249,CUST-000833,1,70.32,02-08-2026,cash
TXN-0000640,STORE-018,PROD-00130,CUST-000794,0,93.35,27-05-2026,card
TXN-0003776,STORE-002,PROD-00215,CUST-000013,1,320.74,2026-06-19T00:30:55,mobile_wallet
TXN-0000242,STORE-020,PROD-00258,CUST-000591,4,46.18,07/15/2026 06:47,cash
TXN-0000933,STORE-015,PROD-00115,CUST-000682,1,345.35,29-01-2026,cash
TXN-0003583,STORE-015,PROD-00245,CUST-000380,4,167.35,11/27/2025 19:02,card
TXN-0000137,STORE-019,PROD-00108,CUST-000727,1,196.31,03/26/2026 04:25,card
TXN-0003127,STORE-023,PROD-00199,CUST-000467,3,49.88,2025-11-22T03:15:47,mobile_wallet
TXN-0004122,STORE-019,PROD-00161,CUST-000642,3,244.6,2026-05-16T00:57:27,cash
TXN-0002486,STORE-006,PROD-00218,CUST-000506,2,279.94,07-04-2026,card
